CustomerID,Gender,Age,Region,ProductCategory,PurchaseAmount,LoyaltyLevel,PaymentMethod,Returned,SatisfactionScore,Extra_0,Extra_1
CUST1791,Female,46,South,Electronics,920.33,Bronze,Cash,0,1,-0.32768654132878194,2.0350091093347893
CUST1792,Male,62,East,Electronics,323.56,Platinum,Online,0,3,-2.4241506170373057,0.35820663387037477
CUST1793,Female,51,South,Home,1408.89,Platinum,Card,0,9,-1.2947051806855492,-0.27870892421964716
CUST1794,Male,40,West,Electronics,14.99,Silver,Online,0,1,0.6426567318548759,0.26427057306180435
CUST1795,Male,54,South,Beauty,1159.59,Gold,Cash,0,5,0.8042562729474444,-0.7744616439243102
CUST1796,Male,28,North,Groceries,939.68,Bronze,Cash,0,2,-1.8387767179789956,-0.3863044984779063
CUST1797,Male,23,East,Sports,563.46,Silver,Card,0,4,-0.8147181812341315,2.3919199321195173
CUST1798,Male,35,South,Groceries,80.48,Bronze,Card,0,1,1.0719653675991272,-0.7673808064423085
CUST1799,Male,38,West,Electronics,943.09,Platinum,Online,0,3,-0.7180388134051491,-0.07777270026441621
CUST1800,Male,59,West,Groceries,581.49,Bronze,Card,0,10,-0.11149078712511214,-0.456104849749766
CUST1801,Female,53,South,Beauty,1404.72,Gold,Online,0,7,1.4418053290159079,-1.0396339428247796
CUST1802,Male,58,West,Beauty,815.28,Platinum,Card,0,10,-0.3615773114433937,0.42108499021980617
CUST1803,Male,55,Central,Electronics,1409.78,Platinum,Online,0,3,-0.5047194101871159,0.03647217665420908
CUST1804,Female,51,Central,Home,334.62,Silver,Online,0,4,-0.15703669059262962,0.9110273089999276
CUST1805,Female,34,Central,Groceries,1089.96,Gold,Online,0,2,1.8534107978998282,0.810577920330005
CUST1806,Female,54,North,Home,927.79,Platinum,Online,0,3,0.4462018362894799,0.9007077190419958
CUST1807,Male,42,South,Home,1110.42,Gold,Cash,0,9,0.019081627779767917,-0.9182033728509937
CUST1808,Female,55,North,Clothing,325.93,Bronze,Online,0,3,-0.5243599556815834,0.640960799203096
CUST1809,Male,29,West,Electronics,999.17,Gold,Card,0,5,0.5388169281811231,0.6652715062900945
CUST1810,Male,40,North,Sports,749.57,Platinum,Cash,0,2,0.6596997699307984,-1.021062998206856
CUST1811,Male,59,West,Beauty,1115.52,Silver,Cash,0,4,-1.0731785094754698,-0.31861624222723955
CUST1812,Male,39,West,Beauty,493.93,Platinum,Online,0,7,0.6866281919461598,-1.4561120964789682
CUST1813,Female,38,East,Electronics,1335.64,Gold,Cash,0,7,-0.1511522866234305,0.6696226323802841
CUST1814,Female,44,Central,Sports,131.03,Gold,Online,0,3,0.02479863462860666,0.6650224694439736
CUST1815,Male,48,West,Beauty,1211.75,Platinum,Card,0,5,-0.8842890029883183,1.4303627991183554
CUST1816,Male,23,East,Electronics,1292.67,Gold,Online,0,1,-0.39998202782890996,-0.2287985078143456
CUST1817,Male,44,Central,Beauty,1226.79,Bronze,Cash,0,10,-1.030142265222829,0.4514695865637963
CUST1818,Female,57,West,Home,771.53,Platinum,Card,0,10,-1.0782181701163007,0.9877351010253084
CUST1819,Male,51,West,Groceries,660.39,Silver,Online,0,10,0.3770902204267797,-0.7538915285546915
CUST1820,Male,29,North,Groceries,1494.41,Platinum,Card,0,1,-0.3551165654431084,-0.9059651413176992
CUST1821,Female,62,North,Beauty,347.61,Bronze,Card,0,5,-1.299637669862416,-0.7228852010761648
CUST1822,Female,24,Central,Clothing,822.58,Bronze,Cash,0,10,2.177052647488376,-0.3492954682052211
CUST1823,Male,27,West,Sports,1007.66,Bronze,Card,0,9,-1.1246550393159365,-0.8705543556461532
CUST1824,Female,62,South,Sports,1052.8,Bronze,Cash,0,1,1.0921029610193338,-0.6798277099612238
CUST1825,Female,34,North,Sports,310.02,Bronze,Card,0,1,-1.4764636416218018,0.8809151690332453
CUST1826,Male,43,Central,Home,982.72,Silver,Online,0,4,0.4565023351677955,-0.09634663149429264
CUST1827,Female,38,West,Sports,1228.46,Gold,Card,0,4,-0.25056036861869124,0.3066983736594359
CUST1828,Male,45,West,Groceries,79.78,Bronze,Online,0,2,-0.6290567313584048,-0.5507167881185753
CUST1829,Female,63,South,Home,1367.72,Bronze,Online,0,9,0.19674232376570605,-0.6163654291823402
CUST1830,Male,19,Central,Electronics,49.11,Platinum,Card,0,9,0.06225985632933222,0.2855558895403972
CUST1831,Male,60,West,Sports,537.18,Silver,Online,0,2,-0.8124651836820451,0.1260623280034051
CUST1832,Male,18,North,Sports,28.64,Silver,Card,0,9,-0.8577388807870001,0.7779866783080691
CUST1833,Female,68,South,Electronics,120.33,Gold,Card,0,6,-1.573914211994401,1.3015929980039929
CUST1834,Male,53,Central,Sports,1367.2,Silver,Online,0,8,0.3055643843570512,-0.6914122042764048
CUST1835,Female,68,South,Electronics,535.52,Platinum,Online,0,10,-1.2538048271000084,0.8611845377637809
CUST1836,Male,43,North,Home,640.03,Platinum,Cash,0,4,0.00397495651718248,-1.0798061676931627
CUST1837,Male,46,Central,Groceries,326.94,Gold,Online,0,2,0.5924779841207163,2.0737786828032836
CUST1838,Female,38,South,Electronics,897.66,Platinum,Cash,0,2,0.2080550318240542,-0.7863040531383287
CUST1839,Male,28,East,Clothing,894.23,Bronze,Online,0,9,-0.7231312980172583,0.6906305697567595
CUST1840,Male,57,North,Electronics,561.44,Bronze,Card,0,1,0.9088124113499689,-1.0872403387446656
CUST1841,Female,28,North,Sports,502.89,Platinum,Online,0,7,-0.40797147810125295,-0.1520908861467986
CUST1842,Male,53,North,Home,1328.02,Gold,Card,0,3,-1.334160759004991,1.5457331421535163
CUST1843,Male,66,East,Beauty,578.01,Silver,Card,0,3,-0.28372750445327777,-0.8177041519860727
CUST1844,Male,56,East,Home,742.78,Gold,Card,0,2,0.5867973779847261,2.2041861678862227
CUST1845,Male,57,West,Beauty,428.54,Silver,Cash,0,10,-0.6744143144101269,-0.005275597109045737
CUST1846,Female,52,South,Electronics,1181.22,Platinum,Online,0,6,0.8781824149703045,0.9757125379826657
CUST1847,Female,51,West,Groceries,599.18,Platinum,Card,0,10,-0.7703260652176507,0.4029445735036032
CUST1848,Male,64,South,Clothing,772.85,Bronze,Card,0,2,-0.6342131936855273,0.457040065596367
CUST1849,Female,41,East,Home,383.77,Silver,Cash,0,10,-1.0460790158532527,-1.4261137171431046
CUST1850,Male,39,East,Sports,1481.55,Gold,Online,0,4,0.6837095369080293,-0.47285279297804617
CUST1851,Female,22,West,Beauty,440.79,Platinum,Online,0,10,-0.05324257008920245,1.1959764624837037
CUST1852,Male,50,Central,Sports,1157.26,Gold,Cash,0,9,-0.9797619477439743,-0.34432120176999703
CUST1853,Male,53,West,Groceries,644.11,Bronze,Cash,0,9,-0.3962103422811035,0.13883208271781333
CUST1854,Male,64,South,Beauty,313.3,Silver,Online,0,6,-3.0711509878990277,-1.5474221283691512
CUST1855,Male,37,West,Home,1200.58,Silver,Cash,0,4,0.7779723634666434,-0.5375769410007442
CUST1856,Male,36,North,Electronics,503.74,Platinum,Online,0,7,-0.1707466394983074,1.1230392976314654
CUST1857,Male,52,South,Sports,1298.46,Silver,Online,0,1,-2.406238151009897,-1.2826294319269402
CUST1858,Female,69,South,Groceries,1373.31,Platinum,Card,1,4,-1.4566814413240818,0.717079036996164
CUST1859,Male,60,Central,Home,1290.44,Bronze,Card,0,5,-0.4215940625576031,0.17777813858498556
CUST1860,Female,34,East,Home,57.34,Silver,Online,0,8,-1.314170759104837,-0.23595548602317848
CUST1861,Male,62,South,Home,1182.12,Platinum,Online,0,2,0.7933493236860584,-0.27992454232200725
CUST1862,Female,60,East,Home,619.95,Gold,Online,0,5,0.41857288599115444,-0.49102969807798746
CUST1863,Female,51,West,Beauty,1311.22,Platinum,Online,0,6,0.35953594351786894,-0.40197097205696275
CUST1864,Female,26,North,Home,958.74,Silver,Online,0,5,-2.604346935214705,0.9297402248111573
CUST1865,Male,43,Central,Sports,1251.3,Bronze,Online,0,9,-0.525458414206894,-0.4320438142447743
CUST1866,Male,19,East,Groceries,751.65,Silver,Cash,1,10,-0.6976164506090564,1.8075903221923073
CUST1867,Female,26,South,Beauty,804.86,Silver,Online,0,1,-0.9540544541045877,0.29953250304321194
CUST1868,Male,26,East,Home,220.86,Platinum,Cash,0,3,-0.41517528116371183,-0.5762619290282724
CUST1869,Female,57,South,Clothing,1177.06,Gold,Cash,0,2,-1.1262382070860628,0.9733659524856143
CUST1870,Male,34,East,Clothing,631.99,Silver,Online,0,3,0.215220732950218,0.6238959430765766
CUST1871,Female,18,South,Groceries,752.62,Gold,Online,0,10,0.7665513543377717,-1.6541764402276586
CUST1872,Female,42,West,Electronics,1178.72,Platinum,Cash,0,9,0.6803837384236716,-1.0344713570175377
CUST1873,Male,60,South,Electronics,900.27,Gold,Cash,0,9,-0.1379112517114806,-0.11542030120241245
CUST1874,Female,57,South,Beauty,305.64,Platinum,Online,0,10,1.9992396963335024,-1.5836079344201974
CUST1875,Male,59,North,Beauty,887.4,Bronze,Online,0,2,1.1399751145005097,2.0905299019716126
CUST1876,Female,42,South,Beauty,614.41,Gold,Cash,0,3,-0.10155820367255168,0.8222321820393413
CUST1877,Female,56,North,Electronics,706.94,Gold,Cash,0,4,-0.4822722102015164,-0.013332847036461887
CUST1878,Male,52,Central,Clothing,47.33,Bronze,Cash,0,9,1.3380271627819205,-0.3427065536132635
CUST1879,Male,20,North,Electronics,318.99,Gold,Card,1,3,1.0075806827627332,-0.5996636543589989
CUST1880,Male,67,West,Sports,425.15,Bronze,Cash,0,7,-1.4104272038242296,-1.9640321579709097
CUST1881,Female,54,North,Home,1070.88,Silver,Card,0,3,1.0858213192287456,-1.7328736516456296
CUST1882,Male,61,Central,Beauty,22.18,Platinum,Online,0,7,-0.154373534723929,1.9011207312676073
CUST1883,Female,61,West,Clothing,616.12,Bronze,Online,0,7,-0.8609115305933583,1.573599639232585
CUST1884,Female,68,East,Groceries,1386.42,Gold,Cash,0,9,-1.9792058592406632,-0.5757777549240405
CUST1885,Male,47,East,Groceries,172.26,Bronze,Online,0,2,-0.2689161946978014,0.9079991561824573
CUST1886,Male,55,North,Home,777.05,Gold,Online,0,6,-0.01222758521992526,0.5064207749970311
CUST1887,Female,51,North,Clothing,1180.85,Silver,Online,0,9,1.5873276541102175,0.624287956648842
CUST1888,Female,29,Central,Electronics,1414.08,Bronze,Online,0,2,0.9572338077486858,-1.4251777645007055
CUST1889,Male,36,Central,Electronics,1121.43,Silver,Card,0,2,-0.5828867213760348,-1.80817792253016
CUST1890,Male,54,South,Sports,1082.25,Platinum,Card,0,5,0.38934239421973693,1.182594359069889
